"","ID","Date","Time","timestep","Temperature","Radiation","Rainfall","Denning","Moonlight","Duration","Intensity","Stop"
"1329","WDM130","07/01/2015","6H 10M 0S",6,NA,NA,NA,"No","8.668531007","95","48.6",1
"1330","WDM130","09/01/2015","6H 5M 0S",9,NA,NA,NA,"No","6.263346847","140","17.5",1
"1331","WDM130","10/01/2015","6H 35M 0S",7,NA,NA,NA,"No","5.082032108","110","29.35455",1
"1332","WDM130","11/01/2015","6H 15M 0S",17,NA,NA,NA,"No","3.972043584","250","48.024",1
"1333","WDM130","12/01/2015","6H 15M 0S",7,NA,NA,NA,"No","2.961172845","105","59.17143",1
"1334","WDM130","13/01/2015","6H 30M 0S",6,NA,NA,NA,"No","2.063986786","95","62.37895",1
"1335","WDM130","14/01/2015","6H 30M 0S",7,NA,NA,NA,"No","1.31602829","110","48.30909",1
"1336","WDM130","16/01/2015","5H 55M 0S",9,9.08644444444444,0.055,0,"No","0.344254841","140","67.27143",1
"1337","WDM130","17/01/2015","6H 5M 0S",9,9.80222222222222,0.056,0,"No","0.114751027","135","44.82222",1
"1338","WDM130","18/01/2015","5H 55M 0S",11,11.5109090909091,0.0985454545454545,0,"No","0.018289737","170","44.73529",1
"1339","WDM130","19/01/2015","6H 10M 0S",18,17.8855555555556,0.320555555555556,0,"No","0.000166682","270","52.27778",1
"1340","WDM130","20/01/2015","6H 0M 0S",9,12.5111111111111,0.0448888888888889,0,"No","0","140","43.70714",1
"1341","WDM130","21/01/2015","5H 5M 0S",24,17.0716666666667,0.279416666666667,0,"No","0.025997883","365","48.13151",1
"1342","WDM130","22/01/2015","6H 15M 0S",21,18.2661904761905,0.39052380952381,0,"No","0.162112613","315","48.67937",1
"1343","WDM130","23/01/2015","6H 15M 0S",10,13.422,0.1053,0,"No","0.462108209","150","54.31333",1
"1344","WDM130","24/01/2015","5H 5M 0S",14,12.9592857142857,0.0471428571428571,0,"No","0.960507719","210","39.60952",1
"1345","WDM130","25/01/2015","6H 0M 0S",14,12.8107142857143,0.184785714285714,0,"No","1.678481265","215","39.0093",1
"1346","WDM130","27/01/2015","6H 5M 0S",15,13.7146666666667,0.214333333333333,0,"No","3.722869458","230","48.9913",1
"1347","WDM130","28/01/2015","6H 10M 0S",8,11.51125,0.043625,0,"No","4.973526197","115","43.0087",1
"1348","WDM130","30/01/2015","6H 10M 0S",7,9.20142857142857,0.0207142857142857,0,"No","7.613975972","100","37.94",1
"1349","WDM130","31/01/2015","6H 55M 0S",10,14.206,0.259,0,"No","8.85926835","145","40.30345",1
"1350","WDM130","01/02/2015","6H 15M 0S",11,12.1109090909091,0.136727272727273,0,"No","9.982347636","160","52.41875",1
"1351","WDM130","02/02/2015","6H 25M 0S",11,13.41,0.188545454545455,0,"No","10.92369359","160","23.7375",1
"1352","WDM130","03/02/2015","6H 20M 0S",10,12.045,0.1108,0,"No","11.12795088","145","51.05517",1
"1353","WDM130","09/02/2015","6H 0M 0S",13,12.7807692307692,0.176615384615385,0,"No","4.941047235","190","49.68421",1
"1354","WDM130","10/02/2015","5H 25M 0S",14,13.0642857142857,0.125857142857143,0,"No","3.762573936","215","53.30698",1
"1355","WDM130","11/02/2015","6H 30M 0S",17,15.3741176470588,0.384823529411765,0,"No","2.696582972","250","63.368",1
"1356","WDM130","12/02/2015","5H 55M 0S",15,14.7466666666667,0.228133333333333,0,"No","1.776730835","220","59.66818",1
"1357","WDM130","14/02/2015","5H 55M 0S",15,16.984,0.230066666666667,0,"No","0.521915358","220","52.16364",1
"1358","WDM130","16/02/2015","6H 35M 0S",16,19.34625,0.2946875,1.524,"No","0.045093895","245","42.40408",1
"1359","WDM130","18/02/2015","6H 50M 0S",13,16.6238461538462,0.312230769230769,0.254,"No","0","190","44.97895",1
"1360","WDM130","19/02/2015","6H 5M 0S",9,14.4622222222222,0.0603333333333333,0,"No","0.00376807","130","56.58462",1
"1361","WDM130","20/02/2015","6H 20M 0S",15,16.3806666666667,0.257133333333333,0,"No","0.087278381","220","66.42727",1
"1362","WDM130","21/02/2015","6H 40M 0S",9,13.9611111111111,0.177888888888889,0,"No","0.310269663","140","51.36429",1
"1363","WDM130","22/02/2015","6H 25M 0S",10,14.357,0.1303,0,"No","0.718934614","145","56.15172",1
"1364","WDM130","23/02/2015","5H 55M 0S",10,13.201,0.0738,0,"No","1.333739813","145","43.02759",1
"1365","WDM130","24/02/2015","6H 25M 0S",10,14.334,0.1652,0,"No","2.160433894","145","48.35862",1
"1366","WDM130","25/02/2015","6H 5M 0S",10,13.543,0.0964,0,"No","3.171141183","155","57.75484",1
"1367","WDM130","26/02/2015","5H 50M 0S",19,17.1626315789474,0.300526315789474,0,"No","4.332108143","290","56.63448",1
"1368","WDM130","27/02/2015","5H 40M 0S",17,16.2141176470588,0.235294117647059,0,"No","5.573470958","255","31.71765",1
"1369","WDM130","28/02/2015","6H 15M 0S",11,14.4727272727273,0.152909090909091,0,"No","6.846926931","170","43.35294",1
"1370","WDM130","01/03/2015","5H 55M 0S",15,15.3946666666667,0.222933333333333,0,"No","8.090058216","225","36.75556",1
"1371","WDM130","02/03/2015","6H 0M 0S",11,14.2181818181818,0.114909090909091,0,"No","9.241755575","160","55.29375",1
"1372","WDM130","03/03/2015","6H 10M 0S",8,9.89875,0.070125,0,"No","10.26190263","115","29.06087",1
"1373","WDM130","04/03/2015","6H 15M 0S",11,11.6554545454545,0.152090909090909,0,"No","11.10990056","160","38.78125",1
"1374","WDM130","05/03/2015","6H 5M 0S",7,9.18,0.0284285714285714,0,"No","11.13716135","105","49.3619",1
"1375","WDM130","06/03/2015","6H 0M 0S",26,20.6584615384615,0.529,0,"No","10.73127765","395","43.77975",1
"1376","WDM130","07/03/2015","5H 40M 0S",11,11.0536363636364,0.0844545454545454,0,"No","9.635506423","170","35.67647",1
"1377","WDM130","24/03/2015","5H 45M 0S",16,17.339375,0.1349375,0,"No","1.070748224","245","85.24898",1
"1378","WDM130","25/03/2015","5H 30M 0S",9,14.5811111111111,0.0214444444444444,0,"No","1.797723529","140","66.48571",1
"1379","WDM130","27/03/2015","5H 50M 0S",13,13.6015384615385,0.129307692307692,0,"No","3.753958689","195","68.10256",1
"1380","WDM130","28/03/2015","5H 20M 0S",10,15.466,0.0292,0,"No","4.910245815","150","63.90667",1
"1381","WDM130","29/03/2015","5H 30M 0S",10,15.786,0.0406,0,"No","6.101918512","145","63.06897",1
"1382","WDM130","31/03/2015","5H 35M 0S",8,14.27875,0.0155,0,"No","8.462929968","120","16.61667",1
"1383","WDM130","01/04/2015","5H 45M 0S",8,14.22875,0.03625,0,"No","9.559898821","125","62.76",1
"1384","WDM130","02/04/2015","6H 10M 0S",7,14.7171428571429,0.0585714285714286,0,"No","10.51908654","100","64.79",1
"1385","WDM130","05/04/2015","5H 15M 0S",14,17.6392857142857,0.0459285714285714,0,"No","10.36636097","210","47.39048",1
"1386","WDM130","07/04/2015","6H 40M 0S",8,17.25875,0.24525,0,"No","7.798872328","120","43.15",1
"1387","WDM130","08/04/2015","6H 35M 0S",8,16.01125,0.076625,0,"No","6.369178424","125","27.28",1
"1388","WDM130","10/04/2015","5H 55M 0S",14,17.7478571428571,0.117357142857143,0,"No","3.629879294","215","22.02326",1
"1389","WDM130","13/04/2015","5H 45M 0S",14,14.13,0.161714285714286,0,"No","0.831720735","215","62.13488",1
"1390","WDM130","14/04/2015","5H 50M 0S",9,14.7988888888889,0.0788888888888889,0,"No","0.374615263","130","71.93077",1
"1391","WDM130","15/04/2015","5H 35M 0S",14,15.0171428571429,0.172428571428571,0,"No","0.120821764","205","65.88293",1
"1392","WDM130","16/04/2015","5H 40M 0S",8,14.35,0.025,0.254,"No","0.018685049","125","56.048",1
"1393","WDM130","18/04/2015","6H 25M 0S",5,15.41,0.0592,0,"No","0","70","39.67143",1
"1394","WDM130","21/04/2015","6H 40M 0S",11,17.4781818181818,0.325909090909091,0,"No","0.401706181","160","66.21875",1
"1395","WDM130","22/04/2015","5H 15M 0S",13,16.5315384615385,0.116153846153846,0,"No","0.835930722","200","60.015",1
"1396","WDM130","23/04/2015","6H 0M 0S",11,15.8827272727273,0.0584545454545455,0,"No","1.450882088","170","53.74118",1
"1397","WDM130","25/04/2015","5H 55M 0S",8,15.36,0.089875,0,"No","3.148518045","125","68.376",1
"1398","WDM130","26/04/2015","5H 50M 0S",7,15.4957142857143,0.0341428571428571,0,"No","4.17269462","110","27.74545",1
"1399","WDM131","25/04/2015","5H 0M 0S",15,15.634,0.124533333333333,0,"No","3.148518045","220","32.42273",1
"1400","WDM131","26/04/2015","5H 55M 0S",19,19.1394736842105,0.363421052631579,0,"No","4.17269462","285","41.55088",1
"1401","WDM131","27/04/2015","5H 5M 0S",20,15.9395,0.0713,3.302,"No","5.282313911","305","48.09836",1
"1402","WDM131","28/04/2015","6H 0M 0S",12,15.9391666666667,0.136583333333333,0,"No","6.441430528","180","44.17778",1
"1403","WDM131","29/04/2015","6H 15M 0S",12,17.285,0.231666666666667,0,"No","7.592993584","185","41.97838",1
"1404","WDM131","30/04/2015","5H 35M 0S",11,15.1418181818182,0.056,0,"No","8.729108584","170","39.98235",1
"1405","WDM131","01/05/2015","6H 5M 0S",7,15.8028571428571,0.0197142857142857,0,"No","9.811880292","100","36.34",1
"1406","WDM131","02/05/2015","5H 50M 0S",14,16.4114285714286,0.0865,0,"No","10.76825175","205","31.26341",1
"1407","WDM131","04/05/2015","5H 35M 0S",15,14.688,0.201466666666667,0.254,"No","10.94897646","225","38.72444",1
"1408","WDM131","05/05/2015","6H 40M 0S",7,16.4342857142857,0.158285714285714,0,"No","9.759495453","105","15.84762",1
"1409","WDM131","06/05/2015","5H 50M 0S",11,16.3572727272727,0.123636363636364,0,"No","8.373768256","165","56.73333",1
"1410","WDM131","08/05/2015","6H 0M 0S",7,15.6957142857143,0.0607142857142857,0,"No","5.412516904","105","38.44762",1
"1411","WDM131","11/05/2015","5H 25M 0S",10,14.959,0.0752,0.254,"Yes","1.780833507","155","45.62581",1
"1412","WDM131","12/05/2015","5H 30M 0S",17,17.0782352941176,0.243588235294118,0.254,"Yes","1.01479097","255","53.01961",1
"1413","WDM131","13/05/2015","6H 15M 0S",18,18.1383333333333,0.308888888888889,0,"Yes","0.492214535","265","29.30566",1
"1414","WDM131","14/05/2015","6H 15M 0S",15,17.1566666666667,0.304,0,"Yes","0.182207893","225","40.55111",1
"1415","WDM131","16/05/2015","5H 35M 0S",14,15.3321428571429,0.157071428571429,0,"Yes","0.001649277","210","42.69524",1
"1416","WDM131","17/05/2015","6H 5M 0S",27,20.2066666666667,0.531740740740741,0,"Yes","0","405","43.41235",1
"1417","WDM131","18/05/2015","6H 5M 0S",14,17.915,0.238428571428571,0,"Yes","0.004998023","205","37.02439",1
"1418","WDM131","19/05/2015","5H 40M 0S",13,16.1530769230769,0.174076923076923,0.254,"Yes","0.079012962","190","41.78947",1
"1419","WDM131","21/05/2015","5H 40M 0S",23,18.2334782608696,0.381304347826087,0,"Yes","0.594592562","350","53.06",1
"1420","WDM131","23/05/2015","6H 35M 0S",11,16.06,0.247545454545455,0,"Yes","1.709767837","170","29.77059",1
"1421","WDM131","24/05/2015","5H 45M 0S",28,19.4864285714286,0.40925,0,"Yes","2.488402794","425","28.95529",1
"1422","WDM131","25/05/2015","5H 55M 0S",7,13.5085714285714,0.0535714285714286,0,"Yes","3.393742018","105","51.90476",1
"1423","WDM131","27/05/2015","6H 15M 0S",17,18.14,0.358294117647059,0,"Yes","5.485252638","260","24.58077",1
"1424","WDM131","29/05/2015","5H 50M 0S",22,18.7172727272727,0.392,0,"Yes","7.809488443","325","27.13538",1
"1425","WDM131","30/05/2015","6H 0M 0S",10,16.924,0.1177,0,"Yes","8.972380384","150","48.17333",1
"1426","WDM131","31/05/2015","5H 50M 0S",10,14.788,0.0823,0,"Yes","10.07165524","145","27.33103",1
"1427","WDM131","02/06/2015","5H 55M 0S",20,18.2845,0.4107,0,"Yes","11.03024242","295","39.47458",1
"1428","WDM131","06/06/2015","6H 15M 0S",8,14.78625,0.10725,0,"Yes","5.917340151","115","32.74783",1
"1429","WDM131","08/06/2015","6H 30M 0S",14,16.3957142857143,0.279357142857143,0,"Yes","3.177747403","205","29.22927",1
"1430","WDM131","09/06/2015","6H 20M 0S",15,15.5826666666667,0.267733333333333,0,"Yes","2.091092594","230","38.61739",1
"1431","WDM131","10/06/2015","5H 45M 0S",14,13.8542857142857,0.165785714285714,0,"Yes","1.24749562","215","47.30698",1
"1432","WDM131","14/06/2015","5H 45M 0S",13,14.9784615384615,0.0697692307692308,0,"Yes","0.009323089","190","42.62105",1
"1433","WDM131","15/06/2015","5H 5M 0S",18,15.2433333333333,0.146444444444444,0,"Yes","0","265","40.85283",1
"1434","WDM131","17/06/2015","5H 20M 0S",16,14.666875,0.1485,0,"Yes","0.029400078","245","32.43265",1
"1435","WDM131","18/06/2015","5H 40M 0S",12,14.0525,0.0645,0,"Yes","0.142558772","175","31.41714",1
"1436","WDM131","19/06/2015","5H 30M 0S",22,17.1136363636364,0.197454545454545,0,"Yes","0.366002796","325","43.68308",1
"1437","WDM131","20/06/2015","6H 25M 0S",12,16.0733333333333,0.2295,0,"Yes","0.722585344","185","55.18919",1
"1438","WDM131","21/06/2015","5H 50M 0S",10,13.786,0.0718,0,"Yes","1.2167457","155","46.14194",1
"1439","WDM131","22/06/2015","5H 50M 0S",12,13.4683333333333,0.119583333333333,0,"Yes","1.847722198","175","49.55429",1
"1440","WDM131","24/06/2015","6H 15M 0S",12,17.31,0.156166666666667,0,"Yes","3.537432024","185","52.15676",1
"1441","WDM131","25/06/2015","6H 10M 0S",12,14.9458333333333,0.200083333333333,0,"Yes","4.559996567","175","44.08571",1
"1442","WDM131","26/06/2015","5H 45M 0S",18,16.5794444444444,0.262777777777778,0,"Yes","5.693601688","270","48.34444",1
"1443","WDM131","28/06/2015","6H 5M 0S",11,15.2672727272727,0.137,0,"No","8.161172691","165","42.72727",1
"1444","WDM131","30/06/2015","6H 0M 0S",12,14.54,0.150416666666667,0,"No","10.52082147","185","51.34054",1
"1445","WDM131","03/07/2015","6H 5M 0S",13,13.7230769230769,0.193923076923077,0,"No","9.528284996","200","37.375",1
"1446","WDM131","04/07/2015","6H 15M 0S",10,12.936,0.157,0,"No","8.01340673","150","42.24667",1
"1447","WDM131","05/07/2015","5H 10M 0S",19,14.1068421052632,0.231421052631579,0,"No","6.465868632","285","38.07719",1
"1448","WDM131","06/07/2015","5H 5M 0S",17,15.0211764705882,0.155941176470588,0,"No","4.973591091","260","32.23846",1
"1449","WDM131","07/07/2015","5H 50M 0S",13,15.5130769230769,0.150769230769231,0,"No","3.620917489","200","27.52",1
"1450","WDM131","08/07/2015","6H 55M 0S",4,11.035,0.11025,0,"No","2.457422744","55","22.29091",1
"1451","WDM131","09/07/2015","6H 10M 0S",10,12.741,0.133,0,"No","1.530826583","145","50.84138",1
"1452","WDM131","10/07/2015","6H 10M 0S",20,15.925,0.3392,0,"No","0.845737996","305","48.40984",1
"1453","WDM131","11/07/2015","6H 15M 0S",10,14.097,0.1373,0,"No","0.395343511","150","34.95333",1
"1454","WDM131","12/07/2015","5H 55M 0S",8,13.4325,0.056625,0,"No","0.14027356","125","55.904",1
"1455","WDM131","13/07/2015","6H 50M 0S",12,14.2158333333333,0.288833333333333,0,"No","0.029311466","180","24.88889",1
"1456","WDM131","14/07/2015","6H 40M 0S",14,15.4985714285714,0.345714285714286,0,"No","0.00129165","210","54.88095",1
"1457","WDM131","15/07/2015","6H 45M 0S",13,15.8630769230769,0.316384615384615,0,"No","0","190","30.25789",1
"1458","WDM131","16/07/2015","6H 20M 0S",11,12.5381818181818,0.171818181818182,0,"No","0.0023398","160","40.48125",1
"1459","WDM131","17/07/2015","6H 15M 0S",8,12.7475,0.086625,0,"No","0.056584041","120","57.04167",1
"1460","WDM131","18/07/2015","6H 15M 0S",11,14.5372727272727,0.153636363636364,0,"No","0.191953961","170","47.13529",1
"1461","WDM131","19/07/2015","6H 15M 0S",10,16.053,0.049,0.254,"No","0.433289481","145","49.03448",1
"1462","WDM131","21/07/2015","5H 55M 0S",15,15.0713333333333,0.186333333333333,0,"No","1.318714381","225","45.20444",1
"1463","WDM131","22/07/2015","6H 15M 0S",15,15.692,0.107066666666667,0,"No","1.978099383","220","45.55",1
"1464","WDM131","24/07/2015","6H 10M 0S",13,15.8330769230769,0.198615384615385,0,"No","3.785126401","190","49.97368",1
"1465","WDM131","25/07/2015","6H 5M 0S",12,14.1566666666667,0.1125,0,"No","4.909351452","180","35.7",1
"1466","WDM131","26/07/2015","6H 5M 0S",9,13.9688888888889,0.0575555555555556,0,"No","6.159378089","130","53.22308",1
"1467","WDM131","28/07/2015","5H 45M 0S",13,14.4246153846154,0.0973076923076923,0,"No","8.822843351","190","38.92105",1
"1468","WDM131","29/07/2015","6H 10M 0S",13,15.8207692307692,0.146153846153846,0,"No","10.07622231","190","29.80526",1
"1469","WDM131","30/07/2015","6H 30M 0S",12,15.8341666666667,0.124333333333333,0,"No","11.1290724","175","34.24571",1
"1470","WDM131","31/07/2015","6H 5M 0S",8,12.3,0.05875,0,"No","10.9898548","115","21.97391",1
"1471","WDM131","01/08/2015","6H 15M 0S",12,13.9891666666667,0.138666666666667,0,"No","10.05178257","185","51.08108",1
"1472","WDM131","02/08/2015","5H 35M 0S",12,15.01,0.0365,0,"No","8.563212032","175","42.81714",1
"1473","WDM131","03/08/2015","6H 25M 0S",7,13.3485714285714,0.104285714285714,0,"No","7.01698432","100","42.26",1
"1474","WDM131","04/08/2015","6H 10M 0S",10,13.486,0.1536,0,"No","5.488135266","155","47.86452",1
"1475","WDM131","05/08/2015","5H 30M 0S",13,12.9715384615385,0.116307692307692,0,"No","4.077454011","195","40.81538",1
"1476","WDM131","06/08/2015","5H 50M 0S",14,15.3892857142857,0.174571428571429,0,"No","2.841730573","215","30.61395",1
"1477","WDM131","07/08/2015","5H 50M 0S",26,16.745,0.318884615384615,0,"No","1.834792897","390","25.46667",1
"1478","WDM131","09/08/2015","5H 40M 0S",9,13.7122222222222,0.0552222222222222,0,"No","0.547158327","130","41.34615",1
"1479","WDM131","10/08/2015","6H 20M 0S",11,14.7509090909091,0.160545454545455,0,"No","0.228993674","160","53.9875",1
"1480","WDM131","11/08/2015","6H 10M 0S",9,12.5255555555556,0.135333333333333,0,"No","0.067785901","130","39.78462",1
"1481","WDM131","12/08/2015","6H 0M 0S",9,14.06,0.095,0,"No","0.009264266","140","42.13571",1
"1482","WDM131","13/08/2015","5H 35M 0S",17,16.0223529411765,0.223411764705882,0,"No","0","250","37.996",1
"1483","WDM131","14/08/2015","6H 5M 0S",9,12.9766666666667,0.0976666666666667,0,"No","0","130","58.43077",1
"1484","WDM131","15/08/2015","6H 0M 0S",9,12.9766666666667,0.092,0,"No","0.011409614","135","65.25185",1
"1485","WDM131","16/08/2015","5H 50M 0S",17,15.9741176470588,0.258882352941176,0,"No","0.081749736","255","44.02353",1
"1486","WDM131","17/08/2015","5H 55M 0S",10,14.307,0.1188,0,"No","0.239157382","150","35.37333",1
"1487","WDM131","18/08/2015","6H 10M 0S",10,14.579,0.0723,0,"No","0.508763012","155","55.03871",1
"1488","WDM131","19/08/2015","5H 55M 0S",10,13.415,0.1129,0,"No","0.921026056","145","52.2",1
"1489","WDM131","20/08/2015","6H 5M 0S",9,13.6677777777778,0.0831111111111111,0,"No","1.500306642","140","16.68571",1
"1490","WDM131","21/08/2015","6H 0M 0S",14,15.1628571428571,0.218071428571429,0,"No","2.252063299","205","29.28293",1
"1491","WDM131","22/08/2015","5H 50M 0S",11,15.1718181818182,0.111272727272727,0,"No","3.197128941","160","39.5375",1
"1492","WDM131","23/08/2015","5H 30M 0S",12,13.325,0.115083333333333,0,"No","4.322158393","175","39.45143",1
"1493","WDM131","24/08/2015","5H 45M 0S",10,12.303,0.0939,0,"No","5.612618122","145","47.33103",1
"1494","WDM131","25/08/2015","6H 10M 0S",8,13.2425,0.109375,0,"No","7.007273972","125","22.408",1
"1495","WDM131","26/08/2015","6H 0M 0S",10,14.21,0.131,0,"No","8.428414007","150","33.72",1
"1496","WDM131","27/08/2015","6H 25M 0S",11,15.1990909090909,0.253454545454545,0,"No","9.772435122","165","35.51515",1
"1497","WDM131","28/08/2015","6H 55M 0S",6,14.23,0.224166666666667,0,"No","10.91330951","90","23.53333",1
"1498","WDM131","30/08/2015","6H 25M 0S",9,14.5688888888889,0.196555555555556,0,"No","10.49203325","130","31.70769",1
"1499","WDM131","31/08/2015","6H 30M 0S",8,13.80375,0.162375,0,"No","9.042762405","125","18.752",1
"1500","WDM131","01/10/2015","6H 15M 0S",10,15.906,0.1551,0,"No","6.368064761","150","38.74",1
"1501","WDM131","04/10/2015","6H 55M 0S",17,18.3864705882353,0.299882352941176,0,"No","2.509649853","260","37.51538",1
"1502","WDM131","07/10/2015","5H 45M 0S",9,17.8722222222222,0.0863333333333333,0,"No","0.541616685","135","45.88889",1
"1503","WDM131","09/10/2015","5H 35M 0S",15,16.886,0.2118,0,"No","0.090241494","220","37.07273",1
"1504","WDM131","10/10/2015","5H 50M 0S",9,16.1877777777778,0.0786666666666667,0,"No","0.018776412","135","25.28148",1
"1505","WDM132","01/05/2015","5H 45M 0S",13,16.6030769230769,0.153692307692308,0,"No","9.811880292","195","30.16923",1
"1506","WDM132","06/05/2015","6H 50M 0S",13,18.1861538461538,0.361384615384615,0,"No","8.373768256","190","39.48947",1
"1507","WDM132","07/05/2015","6H 25M 0S",10,15.481,0.1807,0,"No","6.899236947","145","38.55172",1
"1508","WDM132","09/05/2015","5H 40M 0S",12,15.7416666666667,0.0899166666666667,0,"No","4.020766013","180","42.95556",1
"1509","WDM132","10/05/2015","5H 25M 0S",10,14.366,0.0902,0,"No","2.788197713","150","29.62667",1
"1510","WDM132","13/05/2015","6H 40M 0S",8,16.34375,0.138875,0,"No","0.492214535","115","33.22609",1
"1511","WDM132","15/05/2015","5H 35M 0S",11,14.5954545454545,0.0922727272727273,0,"No","0.039700603","170","37.8",1
"1512","WDM132","16/05/2015","6H 25M 0S",11,16.3918181818182,0.248909090909091,0,"No","0.001649277","160","41.3375",1
"1513","WDM132","17/05/2015","6H 15M 0S",9,15.8733333333333,0.161777777777778,0,"No","0","130","34.88462",1
"1514","WDM132","18/05/2015","6H 0M 0S",7,16.1457142857143,0.062,0,"No","0.004998023","105","30.62857",1
"1515","WDM132","24/05/2015","5H 40M 0S",8,15.00625,0.04475,0,"No","2.488402794","115","45.03478",1
"1516","WDM132","25/05/2015","5H 40M 0S",18,16.6216666666667,0.290222222222222,0,"No","3.393742018","275","58.43273",1
"1517","WDM132","26/05/2015","5H 5M 0S",10,14.184,0.0209,0,"No","4.39361473","155","25.98065",1
"1518","WDM132","27/05/2015","6H 25M 0S",8,15.95625,0.16625,0,"No","5.485252638","115","54.87826",1
"1519","WDM132","28/05/2015","5H 25M 0S",10,15.085,0.0251,0,"No","6.643449965","155","32.64516",1
"1520","WDM132","30/05/2015","6H 20M 0S",7,16.6471428571429,0.0905714285714286,0,"No","8.972380384","110","39.22727",1
"1521","WDM132","01/06/2015","6H 20M 0S",10,15.445,0.0862,0,"No","11.06470502","145","21.08276",1
"1522","WDM132","07/06/2015","5H 35M 0S",15,16.5093333333333,0.102866666666667,0,"No","4.472117039","225","44.11556",1
"1523","WDM132","08/06/2015","5H 50M 0S",21,17.0671428571429,0.320428571428571,0,"No","3.177747403","315","38.74603",1
"1524","WDM132","10/06/2015","6H 35M 0S",8,13.23375,0.13125,0,"No","1.24749562","120","37.28333",1
"1525","WDM132","12/06/2015","5H 35M 0S",15,15.124,0.133133333333333,0,"No","0.272108985","230","61.85652",1
"1526","WDM132","15/06/2015","6H 40M 0S",12,16.3225,0.266,0,"No","0","185","52.21622",1
"1527","WDM132","18/06/2015","6H 25M 0S",7,13.6685714285714,0.0717142857142857,0,"No","0.142558772","110","49.93636",1
"1528","WDM133","27/08/2015","6H 20M 0S",9,14.0877777777778,0.145222222222222,0,"No","9.772435122","130","60.26154",1
"1529","WDM133","28/08/2015","6H 0M 0S",16,15.540625,0.30625,0,"No","10.91330951","240","41.2875",1
"1530","WDM133","30/08/2015","5H 35M 0S",15,14.326,0.1884,0,"No","10.49203325","220","43.39091",1
"1531","WDM133","31/08/2015","6H 20M 0S",7,12.7771428571429,0.0882857142857143,0,"No","9.042762405","110","42.52727",1
"1532","WDM133","01/10/2015","6H 40M 0S",5,15.082,0.0754,0,"No","6.368064761","75","23.13333",1
"1533","WDM133","03/10/2015","5H 10M 0S",15,15.8433333333333,0.150133333333333,0,"No","3.60541578","225","58.51556",1
"1534","WDM133","04/10/2015","6H 5M 0S",19,17.4842105263158,0.194157894736842,0,"No","2.509649853","285","22.82456",1
"1535","WDM133","09/10/2015","5H 30M 0S",16,17.224375,0.241375,0,"No","0.090241494","245","54.65714",1
"1536","WDM133","10/10/2015","5H 45M 0S",10,16.431,0.1061,0,"No","0.018776412","150","43.10667",1
"1537","WDM133","13/10/2015","6H 0M 0S",10,17.568,0.1189,0,"No","0.002145716","145","44.08966",1
"1538","WDM133","14/10/2015","5H 5M 0S",24,16.2333333333333,0.198666666666667,0,"No","0.047312093","360","60.05",1
"1539","WDM133","15/10/2015","5H 40M 0S",14,16.5771428571429,0.183214285714286,0,"No","0.177792141","210","37.08571",1
"1540","WDM133","16/10/2015","5H 30M 0S",12,15.0658333333333,0.13,0,"No","0.438483505","180","46.45",1
"1541","WDM133","17/10/2015","5H 25M 0S",16,18.350625,0.2078125,0,"No","0.875251926","235","54.18298",1
"1542","WDM133","18/10/2015","6H 0M 0S",9,17.2988888888889,0.143333333333333,0,"No","1.520046487","130","49.27692",1
"1543","WDM133","20/10/2015","5H 20M 0S",11,16.8927272727273,0.0431818181818182,0,"No","3.496248867","165","46.98788",1
"1544","WDM133","22/10/2015","6H 0M 0S",8,17.21,0.016,0,"No","6.207147103","125","55.312",1
"1545","WDM133","25/10/2015","6H 5M 0S",13,16.7153846153846,0.270076923076923,0,"No","10.34136066","195","45.12308",1
"1546","WDM133","28/10/2015","5H 55M 0S",10,16.46,0.1363,0,"No","9.865219299","150","47.74667",1
"1547","WDM133","30/10/2015","5H 0M 0S",16,16.864375,0.14275,0,"No","6.885771525","240","52.82917",1
"1548","WDM133","02/11/2015","5H 55M 0S",11,16.1972727272727,0.182272727272727,0,"No","3.033865088","165","62.58182",1
"1549","WDM133","04/11/2015","5H 35M 0S",11,15.5654545454545,0.0743636363636364,0,"No","1.384783733","170","54.52353",1
"1550","WDM133","05/11/2015","6H 50M 0S",21,17.9290476190476,0.426666666666667,3.048,"No","0.843666751","320","73.05",1
"1551","WDM133","07/11/2015","5H 55M 0S",14,16.37,0.292714285714286,0,"No","0.209953656","205","42.10244",1
"1552","WDM133","08/11/2015","6H 10M 0S",17,18.2823529411765,0.41,0,"No","0.071940993","260","41.58077",1
"1553","WDM133","09/11/2015","5H 35M 0S",12,15.7916666666667,0.04375,0,"No","0.012832273","185","31.96216",1
"1554","WDM133","11/11/2015","6H 50M 0S",12,16.5483333333333,0.233333333333333,0.762,"No","0","175","42.82286",1
"1555","WDM133","14/11/2015","5H 40M 0S",19,17.1363157894737,0.148578947368421,0,"No","0.27148877","280","53.02857",1
"1556","WDM133","15/11/2015","6H 25M 0S",9,16.7877777777778,0.108,0,"No","0.626974749","140","44.39286",1
"1557","WDM133","16/11/2015","6H 5M 0S",20,19.127,0.23505,0,"No","1.189467386","305","29.28852",1
"1558","WDM133","18/11/2015","5H 45M 0S",11,15.9036363636364,0.107545454545455,0,"No","3.013427005","165","55.0303",1
"1559","WDM133","19/11/2015","5H 50M 0S",11,15.6118181818182,0.0966363636363636,0,"No","4.242374362","165","31.75758",1
